batch,section,group,book_id,title,language,ethiopian_month,ethiopian_day,date_name,expected_is_annual,db_is_annual,kind,flag_match
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,4,3,ታኅሣሥ 3,1,1,ANNUAL+MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,4,11,ታኅሣሥ 11,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,4,13,ታኅሣሥ 13,1,1,ANNUAL,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,5,1,ጥር 1,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,5,3,ጥር 3,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,5,11,ጥር 11,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,6,1,የካቲት 1,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,6,3,የካቲት 3,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,6,11,የካቲት 11,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,7,1,መጋቢት 1,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,7,3,መጋቢት 3,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,7,11,መጋቢት 11,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,8,1,ሚያዝያ 1,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,8,3,ሚያዝያ 3,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,8,7,ሚያዝያ 7,1,1,ANNUAL,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,8,11,ሚያዝያ 11,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,9,1,ግንቦት 1,1,1,ANNUAL+MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,9,3,ግንቦት 3,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,9,11,ግንቦት 11,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,10,1,ሰኔ 1,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,10,3,ሰኔ 3,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,10,11,ሰኔ 11,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,11,1,ሐምሌ 1,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,11,3,ሐምሌ 3,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,11,11,ሐምሌ 11,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,12,1,ነሐሴ 1,1,1,ANNUAL+MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,12,3,ነሐሴ 3,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,12,7,ነሐሴ 7,1,1,ANNUAL,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,12,11,ነሐሴ 11,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,13,1,ጳጉሜን 1,0,0,MONTHLY,YES
Batch2,A,ኢያቄም ወሐና,AM-DRS-001,የቅዱስ ኢያቄምና- የቅድስት ሐና ድርሳን በአማርኛ,አማርኛ,13,3,ጳጉሜን 3,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-051,መልክዐ ቅዱስ መስቀል በግእዝ,ግእዝ,1,10,መስከረም 10,1,1,ANNUAL+MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-051,መልክዐ ቅዱስ መስቀል በግእዝ,ግእዝ,1,17,መስከረም 17,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-051,መልክዐ ቅዱስ መስቀል በግእዝ,ግእዝ,1,18,መስከረም 18,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-051,መልክዐ ቅዱስ መስቀል በግእዝ,ግእዝ,1,19,መስከረም 19,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-051,መልክዐ ቅዱስ መስቀል በግእዝ,ግእዝ,1,25,መስከረም 25,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-051,መልክዐ ቅዱስ መስቀል በግእዝ,ግእዝ,2,10,ጥቅምት 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-051,መልክዐ ቅዱስ መስቀል በግእዝ,ግእዝ,3,8,ኅዳር 8,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-051,መልክዐ ቅዱስ መስቀል በግእዝ,ግእዝ,3,10,ኅዳር 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-051,መልክዐ ቅዱስ መስቀል በግእዝ,ግእዝ,4,10,ታኅሣሥ 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-051,መልክዐ ቅዱስ መስቀል በግእዝ,ግእዝ,5,10,ጥር 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-051,መልክዐ ቅዱስ መስቀል በግእዝ,ግእዝ,6,10,የካቲት 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-051,መልክዐ ቅዱስ መስቀል በግእዝ,ግእዝ,7,10,መጋቢት 10,1,1,ANNUAL+MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-051,መልክዐ ቅዱስ መስቀል በግእዝ,ግእዝ,7,27,መጋቢት 27,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-051,መልክዐ ቅዱስ መስቀል በግእዝ,ግእዝ,8,10,ሚያዝያ 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-051,መልክዐ ቅዱስ መስቀል በግእዝ,ግእዝ,8,21,ሚያዝያ 21,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-051,መልክዐ ቅዱስ መስቀል በግእዝ,ግእዝ,9,10,ግንቦት 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-051,መልክዐ ቅዱስ መስቀል በግእዝ,ግእዝ,10,10,ሰኔ 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-051,መልክዐ ቅዱስ መስቀል በግእዝ,ግእዝ,11,10,ሐምሌ 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-051,መልክዐ ቅዱስ መስቀል በግእዝ,ግእዝ,12,10,ነሐሴ 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-051,መልክዐ ቅዱስ መስቀል በግእዝ,ግእዝ,12,12,ነሐሴ 12,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-012,መልክዐ ቅዱስ መስቀል በአማርኛ,አማርኛ,1,10,መስከረም 10,1,1,ANNUAL+MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-012,መልክዐ ቅዱስ መስቀል በአማርኛ,አማርኛ,1,17,መስከረም 17,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-012,መልክዐ ቅዱስ መስቀል በአማርኛ,አማርኛ,1,18,መስከረም 18,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-012,መልክዐ ቅዱስ መስቀል በአማርኛ,አማርኛ,1,19,መስከረም 19,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-012,መልክዐ ቅዱስ መስቀል በአማርኛ,አማርኛ,1,25,መስከረም 25,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-012,መልክዐ ቅዱስ መስቀል በአማርኛ,አማርኛ,2,10,ጥቅምት 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-012,መልክዐ ቅዱስ መስቀል በአማርኛ,አማርኛ,3,8,ኅዳር 8,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-012,መልክዐ ቅዱስ መስቀል በአማርኛ,አማርኛ,3,10,ኅዳር 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-012,መልክዐ ቅዱስ መስቀል በአማርኛ,አማርኛ,4,10,ታኅሣሥ 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-012,መልክዐ ቅዱስ መስቀል በአማርኛ,አማርኛ,5,10,ጥር 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-012,መልክዐ ቅዱስ መስቀል በአማርኛ,አማርኛ,6,10,የካቲት 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-012,መልክዐ ቅዱስ መስቀል በአማርኛ,አማርኛ,7,10,መጋቢት 10,1,1,ANNUAL+MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-012,መልክዐ ቅዱስ መስቀል በአማርኛ,አማርኛ,7,27,መጋቢት 27,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-012,መልክዐ ቅዱስ መስቀል በአማርኛ,አማርኛ,8,10,ሚያዝያ 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-012,መልክዐ ቅዱስ መስቀል በአማርኛ,አማርኛ,8,21,ሚያዝያ 21,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-012,መልክዐ ቅዱስ መስቀል በአማርኛ,አማርኛ,9,10,ግንቦት 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-012,መልክዐ ቅዱስ መስቀል በአማርኛ,አማርኛ,10,10,ሰኔ 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-012,መልክዐ ቅዱስ መስቀል በአማርኛ,አማርኛ,11,10,ሐምሌ 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-012,መልክዐ ቅዱስ መስቀል በአማርኛ,አማርኛ,12,10,ነሐሴ 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-012,መልክዐ ቅዱስ መስቀል በአማርኛ,አማርኛ,12,12,ነሐሴ 12,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-050,መልክዐ ቅዱስ መስቀል ሣልስ በግእዝ,ግእዝ,1,10,መስከረም 10,1,1,ANNUAL+MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-050,መልክዐ ቅዱስ መስቀል ሣልስ በግእዝ,ግእዝ,1,17,መስከረም 17,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-050,መልክዐ ቅዱስ መስቀል ሣልስ በግእዝ,ግእዝ,1,18,መስከረም 18,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-050,መልክዐ ቅዱስ መስቀል ሣልስ በግእዝ,ግእዝ,1,19,መስከረም 19,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-050,መልክዐ ቅዱስ መስቀል ሣልስ በግእዝ,ግእዝ,1,25,መስከረም 25,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-050,መልክዐ ቅዱስ መስቀል ሣልስ በግእዝ,ግእዝ,2,10,ጥቅምት 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-050,መልክዐ ቅዱስ መስቀል ሣልስ በግእዝ,ግእዝ,3,8,ኅዳር 8,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-050,መልክዐ ቅዱስ መስቀል ሣልስ በግእዝ,ግእዝ,3,10,ኅዳር 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-050,መልክዐ ቅዱስ መስቀል ሣልስ በግእዝ,ግእዝ,4,10,ታኅሣሥ 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-050,መልክዐ ቅዱስ መስቀል ሣልስ በግእዝ,ግእዝ,5,10,ጥር 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-050,መልክዐ ቅዱስ መስቀል ሣልስ በግእዝ,ግእዝ,6,10,የካቲት 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-050,መልክዐ ቅዱስ መስቀል ሣልስ በግእዝ,ግእዝ,7,10,መጋቢት 10,1,1,ANNUAL+MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-050,መልክዐ ቅዱስ መስቀል ሣልስ በግእዝ,ግእዝ,7,27,መጋቢት 27,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-050,መልክዐ ቅዱስ መስቀል ሣልስ በግእዝ,ግእዝ,8,10,ሚያዝያ 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-050,መልክዐ ቅዱስ መስቀል ሣልስ በግእዝ,ግእዝ,8,21,ሚያዝያ 21,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-050,መልክዐ ቅዱስ መስቀል ሣልስ በግእዝ,ግእዝ,9,10,ግንቦት 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-050,መልክዐ ቅዱስ መስቀል ሣልስ በግእዝ,ግእዝ,10,10,ሰኔ 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-050,መልክዐ ቅዱስ መስቀል ሣልስ በግእዝ,ግእዝ,11,10,ሐምሌ 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-050,መልክዐ ቅዱስ መስቀል ሣልስ በግእዝ,ግእዝ,12,10,ነሐሴ 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,GZ-MEL-050,መልክዐ ቅዱስ መስቀል ሣልስ በግእዝ,ግእዝ,12,12,ነሐሴ 12,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-040,የቅዱስ መስቀል 3ኛ መልክዕ በአማርኛ,አማርኛ,1,10,መስከረም 10,1,1,ANNUAL+MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-040,የቅዱስ መስቀል 3ኛ መልክዕ በአማርኛ,አማርኛ,1,17,መስከረም 17,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-040,የቅዱስ መስቀል 3ኛ መልክዕ በአማርኛ,አማርኛ,1,18,መስከረም 18,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-040,የቅዱስ መስቀል 3ኛ መልክዕ በአማርኛ,አማርኛ,1,19,መስከረም 19,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-040,የቅዱስ መስቀል 3ኛ መልክዕ በአማርኛ,አማርኛ,1,25,መስከረም 25,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-040,የቅዱስ መስቀል 3ኛ መልክዕ በአማርኛ,አማርኛ,2,10,ጥቅምት 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-040,የቅዱስ መስቀል 3ኛ መልክዕ በአማርኛ,አማርኛ,3,8,ኅዳር 8,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-040,የቅዱስ መስቀል 3ኛ መልክዕ በአማርኛ,አማርኛ,3,10,ኅዳር 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-040,የቅዱስ መስቀል 3ኛ መልክዕ በአማርኛ,አማርኛ,4,10,ታኅሣሥ 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-040,የቅዱስ መስቀል 3ኛ መልክዕ በአማርኛ,አማርኛ,5,10,ጥር 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-040,የቅዱስ መስቀል 3ኛ መልክዕ በአማርኛ,አማርኛ,6,10,የካቲት 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-040,የቅዱስ መስቀል 3ኛ መልክዕ በአማርኛ,አማርኛ,7,10,መጋቢት 10,1,1,ANNUAL+MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-040,የቅዱስ መስቀል 3ኛ መልክዕ በአማርኛ,አማርኛ,7,27,መጋቢት 27,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-040,የቅዱስ መስቀል 3ኛ መልክዕ በአማርኛ,አማርኛ,8,10,ሚያዝያ 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-040,የቅዱስ መስቀል 3ኛ መልክዕ በአማርኛ,አማርኛ,8,21,ሚያዝያ 21,1,1,ANNUAL,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-040,የቅዱስ መስቀል 3ኛ መልክዕ በአማርኛ,አማርኛ,9,10,ግንቦት 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-040,የቅዱስ መስቀል 3ኛ መልክዕ በአማርኛ,አማርኛ,10,10,ሰኔ 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-040,የቅዱስ መስቀል 3ኛ መልክዕ በአማርኛ,አማርኛ,11,10,ሐምሌ 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-040,የቅዱስ መስቀል 3ኛ መልክዕ በአማርኛ,አማርኛ,12,10,ነሐሴ 10,0,0,MONTHLY,YES
Batch2,A,ቅዱስ መስቀል,AM-MEL-040,የቅዱስ መስቀል 3ኛ መልክዕ በአማርኛ,አማርኛ,12,12,ነሐሴ 12,1,1,ANNUAL,YES
Batch2,A,ሐራ ድንግል,GZ-MEL-021,መልክዐ ሐራ ድንግል በግእዝ,ግእዝ,1,11,መስከረም 11,0,0,MONTHLY,YES
Batch2,A,ሐራ ድንግል,GZ-MEL-021,መልክዐ ሐራ ድንግል በግእዝ,ግእዝ,2,11,ጥቅምት 11,0,0,MONTHLY,YES
Batch2,A,ሐራ ድንግል,GZ-MEL-021,መልክዐ ሐራ ድንግል በግእዝ,ግእዝ,3,11,ኅዳር 11,0,0,MONTHLY,YES
Batch2,A,ሐራ ድንግል,GZ-MEL-021,መልክዐ ሐራ ድንግል በግእዝ,ግእዝ,4,11,ታኅሣሥ 11,0,0,MONTHLY,YES
Batch2,A,ሐራ ድንግል,GZ-MEL-021,መልክዐ ሐራ ድንግል በግእዝ,ግእዝ,5,11,ጥር 11,1,1,ANNUAL+MONTHLY,YES
Batch2,A,ሐራ ድንግል,GZ-MEL-021,መልክዐ ሐራ ድንግል በግእዝ,ግእዝ,6,11,የካቲት 11,0,0,MONTHLY,YES
Batch2,A,ሐራ ድንግል,GZ-MEL-021,መልክዐ ሐራ ድንግል በግእዝ,ግእዝ,7,11,መጋቢት 11,0,0,MONTHLY,YES
Batch2,A,ሐራ ድንግል,GZ-MEL-021,መልክዐ ሐራ ድንግል በግእዝ,ግእዝ,8,11,ሚያዝያ 11,0,0,MONTHLY,YES
Batch2,A,ሐራ ድንግል,GZ-MEL-021,መልክዐ ሐራ ድንግል በግእዝ,ግእዝ,9,11,ግንቦት 11,1,1,ANNUAL+MONTHLY,YES
Batch2,A,ሐራ ድንግል,GZ-MEL-021,መልክዐ ሐራ ድንግል በግእዝ,ግእዝ,10,11,ሰኔ 11,0,0,MONTHLY,YES
Batch2,A,ሐራ ድንግል,GZ-MEL-021,መልክዐ ሐራ ድንግል በግእዝ,ግእዝ,11,11,ሐምሌ 11,0,0,MONTHLY,YES
Batch2,A,ሐራ ድንግል,GZ-MEL-021,መልክዐ ሐራ ድንግል በግእዝ,ግእዝ,12,11,ነሐሴ 11,0,0,MONTHLY,YES
Batch2,A,ሐራ ድንግል,AM-MEL-019,መልክዐ አቡነ ሐራ ድንግል በአማርኛ,አማርኛ,1,11,መስከረም 11,0,0,MONTHLY,YES
Batch2,A,ሐራ ድንግል,AM-MEL-019,መልክዐ አቡነ ሐራ ድንግል በአማርኛ,አማርኛ,2,11,ጥቅምት 11,0,0,MONTHLY,YES
Batch2,A,ሐራ ድንግል,AM-MEL-019,መልክዐ አቡነ ሐራ ድንግል በአማርኛ,አማርኛ,3,11,ኅዳር 11,0,0,MONTHLY,YES
Batch2,A,ሐራ ድንግል,AM-MEL-019,መልክዐ አቡነ ሐራ ድንግል በአማርኛ,አማርኛ,4,11,ታኅሣሥ 11,0,0,MONTHLY,YES
Batch2,A,ሐራ ድንግል,AM-MEL-019,መልክዐ አቡነ ሐራ ድንግል በአማርኛ,አማርኛ,5,11,ጥር 11,1,1,ANNUAL+MONTHLY,YES
Batch2,A,ሐራ ድንግል,AM-MEL-019,መልክዐ አቡነ ሐራ ድንግል በአማርኛ,አማርኛ,6,11,የካቲት 11,0,0,MONTHLY,YES
Batch2,A,ሐራ ድንግል,AM-MEL-019,መልክዐ አቡነ ሐራ ድንግል በአማርኛ,አማርኛ,7,11,መጋቢት 11,0,0,MONTHLY,YES
Batch2,A,ሐራ ድንግል,AM-MEL-019,መልክዐ አቡነ ሐራ ድንግል በአማርኛ,አማርኛ,8,11,ሚያዝያ 11,0,0,MONTHLY,YES
Batch2,A,ሐራ ድንግል,AM-MEL-019,መልክዐ አቡነ ሐራ ድንግል በአማርኛ,አማርኛ,9,11,ግንቦት 11,1,1,ANNUAL+MONTHLY,YES
Batch2,A,ሐራ ድንግል,AM-MEL-019,መልክዐ አቡነ ሐራ ድንግል በአማርኛ,አማርኛ,10,11,ሰኔ 11,0,0,MONTHLY,YES
Batch2,A,ሐራ ድንግል,AM-MEL-019,መልክዐ አቡነ ሐራ ድንግል በአማርኛ,አማርኛ,11,11,ሐምሌ 11,0,0,MONTHLY,YES
Batch2,A,ሐራ ድንግል,AM-MEL-019,መልክዐ አቡነ ሐራ ድንግል በአማርኛ,አማርኛ,12,11,ነሐሴ 11,0,0,MONTHLY,YES
Batch2,A,መርምሕናም,GZ-MEL-049,መልክዐ ቅዱስ መርምሕናም በግእዝ,ግእዝ,4,14,ታኅሣሥ 14,1,1,ANNUAL,YES
Batch2,A,መርምሕናም,GZ-MEL-049,መልክዐ ቅዱስ መርምሕናም በግእዝ,ግእዝ,5,20,ጥር 20,1,1,ANNUAL,YES
Batch2,A,መርምሕናም,AM-MEL-039,የቅዱስ መርምሕናም መልክዕ በአማርኛ,አማርኛ,4,14,ታኅሣሥ 14,1,1,ANNUAL,YES
Batch2,A,መርምሕናም,AM-MEL-039,የቅዱስ መርምሕናም መልክዕ በአማርኛ,አማርኛ,5,20,ጥር 20,1,1,ANNUAL,YES
Batch2,A,ዕጨጌ ዮሐንስ,GZ-MEL-104,መልክዐ አቡነ ዕጨጌ ዮሐንስ በግእዝ,ግእዝ,11,29,ሐምሌ 29,1,1,ANNUAL,YES
Batch2,A,ዕጨጌ ዮሐንስ,AM-MEL-020,መልክዐ አቡነ ዕጨጌ ዮሐንስ በአማርኛ,አማርኛ,11,29,ሐምሌ 29,1,1,ANNUAL,YES
Batch2,A,አፍጼ,GZ-MEL-101,መልክዐ አቡነ አፍጼ በግእዝ,ግእዝ,9,29,ግንቦት 29,1,1,ANNUAL,YES
Batch2,A,አፍጼ,AM-MEL-024,መልክዐ አፍጼ በአማርኛ,አማርኛ,9,29,ግንቦት 29,1,1,ANNUAL,YES
Batch2,B,ኢያቄም ወሐና,GZ-MEL-022,መልክዐ ሐና በግእዝ,ግእዝ,1,1,መስከረም 1,0,0,MONTHLY,YES
Batch2,B,ኢያቄም ወሐና,GZ-MEL-022,መልክዐ ሐና በግእዝ,ግእዝ,1,3,መስከረም 3,0,0,MONTHLY,YES
Batch2,B,ኢያቄም ወሐና,GZ-MEL-022,መልክዐ ሐና በግእዝ,ግእዝ,1,7,መስከረም 7,1,1,ANNUAL,YES
Batch2,B,ኢያቄም ወሐና,GZ-MEL-022,መልክዐ ሐና በግእዝ,ግእዝ,1,11,መስከረም 11,0,0,MONTHLY,YES
Batch2,B,ኢያቄም ወሐና,GZ-MEL-022,መልክዐ ሐና በግእዝ,ግእዝ,1,12,መስከረም 12,1,1,ANNUAL,YES
