eth_date,day_id,saint_name,saint_core,kind,status,books_on_correct_date,all_books_exist,mapped_dates_in_tselot
6-13,163,ቅዱስ ሩፋኤል ሊቀ መላዕክት,ሩፋኤል ሊቀ መላዕክት,monthly,CORRECT,AM-MEL-043:የቅዱስ ሩፋኤል መልክዕ በአማርኛ | GZ-MEL-006:መልክዐ ሊቀ መላእክት ቅዱስ ሩፋኤል በግእዝ | GZ-DRS-009:ድርሳን ቅዱስ ሩፋኤል በግእዝ,AM-MEL-043:የቅዱስ ሩፋኤል መልክዕ በአማርኛ | GZ-MEL-006:መልክዐ ሊቀ መላእክት ቅዱስ ሩፋኤል በግእዝ | GZ-DRS-009:ድርሳን ቅዱስ ሩፋኤል በግእዝ,"1-13, 1-13, 1-13, 2-13, 2-13, 2-13, 3-13, 3-13, 3-13, 4-13"
6-13,163,"""99ኙ"" ነገደ መላዕክት","""99ኙ"" ነገደ መላዕክት",monthly,NO_BOOK,,,
6-13,163,ቅዱስ አስከናፍር,አስከናፍር,monthly,NO_BOOK,,,
6-13,163,"""፲፫ቱ"" ግኁሳን አባቶች","""፲፫ቱ"" ግኁሳን አባቶች",monthly,NO_BOOK,,,
6-13,163,ቅዱስ አርሳንዮስ ጠቢብ ገዳማዊ,አርሳንዮስ ጠቢብ ገዳማዊ,monthly,NO_BOOK,,,
6-13,163,አቡነ ዘርዐ ቡሩክ,ዘርዐ ቡሩክ,monthly,CORRECT,AM-MEL-061:የአቡነ ዘርዐ ቡሩክ መልክዕ በአማርኛ | GZ-MEL-105:መልክዐ አቡነ ዘርዐ ቡሩክ በግእዝ,AM-MEL-061:የአቡነ ዘርዐ ቡሩክ መልክዕ በአማርኛ | GZ-MEL-105:መልክዐ አቡነ ዘርዐ ቡሩክ በግእዝ,"1-13, 1-13, 2-13, 2-13, 3-13, 3-13, 4-13, 4-13, 5-13, 5-13"
6-14,164,ቅዱስ ሳዊሮስ ዘአንጾኪያ,ሳዊሮስ ዘአንጾኪያ,annual,NO_BOOK,,,
6-14,164,ቅዱስ ቄርሎስ ሊቀ ዻዻሳት,ቄርሎስ ሊቀ ዻዻሳት,annual,NO_BOOK,,,
6-14,164,አባ ያዕቆብ ሊቀ ዻዻሳት,ያዕቆብ ሊቀ ዻዻሳት,annual,WRONG_DATE,,AM-MEL-022:መልክዐ አብርሃም ይሥሐቅ ያዕቆብ በአማርኛ | GZ-MEL-124:መልክዐ አብርሃም ይሥሐቅ ወያዕቆብ በግእዝ,"1-28, 1-28, 2-28, 2-28, 3-28, 3-28, 4-28, 4-28, 5-28, 5-28"
6-14,164,ቅዱስ ዳርዮስ,ዳርዮስ,annual,NO_BOOK,,,
6-14,164,ቅድስት ሊድና,ሊድና,annual,NO_BOOK,,,
6-14,164,አቡነ አረጋዊ (ዘሚካኤል),አረጋዊ,monthly,CORRECT,GZ-MEL-073:መልክዐ አረጋዊ በግእዝ | AM-GDL-016:ገድለ አቡነ አረጋዊ በአማርኛ,GZ-MEL-073:መልክዐ አረጋዊ በግእዝ | AM-GDL-016:ገድለ አቡነ አረጋዊ በአማርኛ,"1-14, 1-14, 2-14, 2-14, 3-14, 3-14, 4-14, 4-14, 5-14, 5-14"
6-14,164,ቅዱስ ገብረ ክርስቶስ መርዓዊ,ገብረ ክርስቶስ መርዓዊ,monthly,WRONG_DATE,,GZ-MEL-151:መልክዐ ገብረ መንፈስ ቅዱስ በግእዝ | GZ-MEL-152:መልክዐ ገብረ መንፈስ ቅዱስ ካልዕ በግእዝ | GZ-MEL-153:መልክዐ ገብረ ክርስቶስ በግእዝ | AM-GDL-007:ገድለ አቡነ ገብረ መንፈስ ቅዱስ በአማርኛ,"1-5, 1-5, 1-5, 2-5, 2-5, 2-5, 2-14, 3-5, 3-5, 3-5"
6-14,164,ቅዱስ ፊልዾስ ሐዋርያ,ፊልዾስ,monthly,NO_BOOK,,,
6-14,164,ቅዱስ ሙሴ ( የእግዚአብሔር ሰው),ሙሴ,monthly,WRONG_DATE,,GZ-MEL-079:መልክዐ አቡነ ሙሴ በግእዝ,1-4
6-14,164,አባ ስምዖን ገዳማዊ,ስምዖን ገዳማዊ,monthly,NO_BOOK,,,
6-14,164,አባ ዮሐንስ ጻድቅ,ዮሐንስ,monthly,WRONG_DATE,,AM-MEL-016:መልክዐ ቅዱስ ዮሐንስ ወንጌላዊ በአማርኛ | AM-MEL-020:መልክዐ አቡነ ዕጨጌ ዮሐንስ በአማርኛ | AM-MEL-021:መልክዐ አቡነ ዮሐንስ ጻድቅ በአማርኛ | AM-MEL-047:የቅዱስ ዮሐንስ 2ኛ መልክዕ በአማርኛ | AM-MEL-048:የቅዱስ ዮሐንስ መጥምቅ መልክዕ በአማርኛ | GZ-MEL-060:መልክዐ ቅዱስ ዮሐንስ መጥምቅ በግእዝ | GZ-MEL-061:መልክዐ ቅዱስ ዮሐንስ ካልእ በግእዝ | GZ-MEL-062:መልክዐ ቅዱስ ዮሐንስ ወንጌላዊ በግእዝ | GZ-MEL-104:መልክዐ አቡነ ዕጨጌ ዮሐንስ በግእዝ | GZ-MEL-109:መልክዐ አቡነ ዮሐንስ ከማ በግእዝ | GZ-MEL-110:መልክዐ አቡነ ዮሐንስ ዘድብረ ዳጋ በግእዝ | GZ-MEL-149:መልክዐ ዮሐንስ ወልደ ነጎድጓድ በግእዝ | GZ-MEL-150:መልክዐ ዮሐንስ ፍቁረ እግዚእ በግእዝ | AM-GDL-013:የቅዱስ ዮሐንስ ገድል በአማርኛ | GZ-GDL-018:ገድለ አቡነ ዮሐንስ በግእዝ | AM-GDL-027:ገድለ አቡነ እጨጌ ዮሐንስ ዘጸገሮ በአማርኛ,"1-1, 1-1, 1-2, 1-2, 1-4, 1-4, 1-4, 1-4, 1-4, 1-4"
6-14,164,እናታችን ቅድስት ነሣሒት,እናታችን ቅድስት ነሣሒት,monthly,NO_BOOK,,,
6-15,165,ቅዱስ ዘካርያስ ነቢይ (ከ፲፪ቱ ደቂቀ ነቢያት አንዱ),ዘካርያስ ነቢይ,annual,WRONG_DATE,,GZ-MEL-059:መልክዐ ቅዱስ ኤልያስ ነቢይ ሣልስ በግእዝ | AM-DRS-005:ድርሳነ ኤልያስ ነቢይ በአማርኛ,"1-6, 1-6, 2-6, 2-6, 3-6, 3-6, 4-1, 4-1, 4-6, 4-6"
6-15,165,ቅዱስ አባ በፍኑትዮስ ገዳማዊ (ከጻድቅነቱ ባሻገር በግብፅ በርሃ የሚኖሩ የብዙ ቅዱሳንን ዜና ሕይወት የጻፈ አባት ነው),በፍኑትዮስ ገዳማዊ,annual,NO_BOOK,,,
6-15,165,ቅዱሳን አርብዐ ሐራ ሰማይ (፬0 የሰማይ ጭፍሮች),አርብዐ ሐራ ሰማይ,annual,WRONG_DATE,,AM-MEN-001:መንገደ ሰማይ በአማርኛ | AM-ETA-001:በሰማይ ወበምድር በአማርኛ | GZ-ETA-001:እትአመነኪ ማርያም በሰማይ ወበምድር በግእዝ | GZ-MEL-142:መልክዐ ካህናተ ሰማይ በግእዝ,"None-None, 1-21, 1-24, 2-21, 2-24, 3-21, 3-24, 4-21, 4-24, 5-21"
6-15,165,ቅዱስ ቂርቆስና እናቱ ኢየሉጣ,ቂርቆስና እናቱ ኢየሉጣ,monthly,CORRECT,GZ-MEL-043:መልክዐ ሰማዕት ቅድስት ኢየሉጣ በግእዝ | AM-GDL-023:የቅዱስ ቂርቆስና የቅድስት ኢየሉጣ ገድል በአማርኛ,GZ-MEL-043:መልክዐ ሰማዕት ቅድስት ኢየሉጣ በግእዝ | AM-GDL-023:የቅዱስ ቂርቆስና የቅድስት ኢየሉጣ ገድል በአማርኛ,"1-15, 1-15, 2-15, 2-15, 3-15, 3-15, 4-15, 4-15, 5-15, 5-15"
6-15,165,ቅዱስ ኤፍሬም ሶርያዊ (አፈ በረከት),ኤፍሬም ሶርያዊ,monthly,NO_BOOK,,,
6-15,165,ቅዱስ ሚናስ ግብፃዊ,ሚናስ ግብፃዊ,monthly,CORRECT,AM-MEL-013:መልክዐ ቅዱስ ሚናስ በአማርኛ | GZ-MEL-052:መልክዐ ቅዱስ ሚናስ በግእዝ,AM-MEL-013:መልክዐ ቅዱስ ሚናስ በአማርኛ | GZ-MEL-052:መልክዐ ቅዱስ ሚናስ በግእዝ,"1-15, 1-15, 2-15, 2-15, 3-15, 3-15, 4-15, 4-15, 5-15, 5-15"
6-15,165,ቅድስት እንባ መሪና,እንባ መሪና,monthly,NO_BOOK,,,
6-15,165,ቅድስት ክርስጢና,ክርስጢና,monthly,NO_BOOK,,,
6-16,166,ኪዳነ ምሕረት (የሰባቱ ኪዳናት ማሕተም),ኪዳነ ምሕረት,annual,CORRECT,AM-MEL-027:መልክዐ ኪዳነ ምሕረት በአማርኛ | GZ-MEL-141:መልክዐ ኪዳነ ምሕረት በግእዝ,AM-MEL-027:መልክዐ ኪዳነ ምሕረት በአማርኛ | GZ-MEL-141:መልክዐ ኪዳነ ምሕረት በግእዝ,"1-16, 1-16, 2-16, 2-16, 3-16, 3-16, 4-16, 4-16, 5-16, 5-16"
6-16,166,ቅድስት ኤልሳቤጥ (የመጥምቁ ዮሐንስ እናት / የእመቤታችን አክስት / የሶፍያ ልጅ),ኤልሳቤጥ,annual,NO_BOOK,,,
6-16,166,ቅዱስ ገብረ ማርያም ጻድቅ ንጉሠ ኢትዮዽያ (የቅ/ላሊበላ ወንድም),ገብረ ማርያም ጻድቅ ንጉሠ ኢትዮዽያ,annual,WRONG_DATE,,GZ-MEL-151:መልክዐ ገብረ መንፈስ ቅዱስ በግእዝ | GZ-MEL-152:መልክዐ ገብረ መንፈስ ቅዱስ ካልዕ በግእዝ | GZ-MEL-153:መልክዐ ገብረ ክርስቶስ በግእዝ | AM-GDL-007:ገድለ አቡነ ገብረ መንፈስ ቅዱስ በአማርኛ,"1-5, 1-5, 1-5, 2-5, 2-5, 2-5, 2-14, 3-5, 3-5, 3-5"
6-16,166,ቅዱስ አኖሬዎስ ንጉሥ ጻድቅ,አኖሬዎስ ንጉሥ,monthly,WRONG_DATE,,GZ-ZNA-002:ዜናሁ ለንጉሥ ገላውዴዎስ በግእዝ | GZ-ZNA-003:ዜና ሕይወቱ ለንጉሥ ላልይበላ በግእዝ,7-27
6-16,166,አባ አቡናፍር ገዳማዊ,አቡናፍር ገዳማዊ,monthly,NO_BOOK,,,
6-16,166,አባ ዮሐንስ ወንጌሉ ዘወርቅ,ዮሐንስ ወንጌሉ ዘወርቅ,monthly,CORRECT,AM-MEL-021:መልክዐ አቡነ ዮሐንስ ጻድቅ በአማርኛ,AM-MEL-016:መልክዐ ቅዱስ ዮሐንስ ወንጌላዊ በአማርኛ | AM-MEL-020:መልክዐ አቡነ ዕጨጌ ዮሐንስ በአማርኛ | AM-MEL-021:መልክዐ አቡነ ዮሐንስ ጻድቅ በአማርኛ | AM-MEL-047:የቅዱስ ዮሐንስ 2ኛ መልክዕ በአማርኛ | AM-MEL-048:የቅዱስ ዮሐንስ መጥምቅ መልክዕ በአማርኛ | GZ-MEL-060:መልክዐ ቅዱስ ዮሐንስ መጥምቅ በግእዝ | GZ-MEL-061:መልክዐ ቅዱስ ዮሐንስ ካልእ በግእዝ | GZ-MEL-062:መልክዐ ቅዱስ ዮሐንስ ወንጌላዊ በግእዝ | GZ-MEL-104:መልክዐ አቡነ ዕጨጌ ዮሐንስ በግእዝ | GZ-MEL-109:መልክዐ አቡነ ዮሐንስ ከማ በግእዝ | GZ-MEL-110:መልክዐ አቡነ ዮሐንስ ዘድብረ ዳጋ በግእዝ | GZ-MEL-149:መልክዐ ዮሐንስ ወልደ ነጎድጓድ በግእዝ | GZ-MEL-150:መልክዐ ዮሐንስ ፍቁረ እግዚእ በግእዝ | AM-GDL-013:የቅዱስ ዮሐንስ ገድል በአማርኛ | GZ-GDL-018:ገድለ አቡነ ዮሐንስ በግእዝ | AM-GDL-027:ገድለ አቡነ እጨጌ ዮሐንስ ዘጸገሮ በአማርኛ,"1-1, 1-1, 1-2, 1-2, 1-4, 1-4, 1-4, 1-4, 1-4, 1-4"
6-16,166,አባ ዳንኤል ጻድቅ,ዳንኤል,monthly,WRONG_DATE,,GZ-MEL-114:መልክዐ አቡነ ዳንኤል በግእዝ | GZ-GDL-028:ገድለ አቡነ ዳንኤል በግእዝ,"3-6, 3-6"
6-17,167,ቅዱስ ሙሴ ሊቀ ነቢያት (በ፩፳ ዓመቱ ደብረ ናባው ላይ ተቀብሯል),ሙሴ ሊቀ ነቢያት,annual,WRONG_DATE,,AM-TSE-003:የነቢያት ጸሎት በአማርኛ | GZ-TSE-002:ጸሎተ ነቢያት በግእዝ | TI-MZM-002:መዝሙር መኃልይ ነቢያት ብትግርኛ,"None-None, None-None, None-None"
6-17,167,ቅዱስ ሚናስ ግብጻዊ (ኁለተኛው),ሚናስ ግብጻዊ,annual,WRONG_DATE,,AM-MEL-013:መልክዐ ቅዱስ ሚናስ በአማርኛ | GZ-MEL-052:መልክዐ ቅዱስ ሚናስ በግእዝ,"1-15, 1-15, 2-15, 2-15, 3-15, 3-15, 4-15, 4-15, 5-15, 5-15"
6-17,167,ቅዱስ እስጢፋኖስ ሊቀ ዲያቆናት (ቀዳሜ ሰማዕት),እስጢፋኖስ ሊቀ ዲያቆናት,monthly,CORRECT,AM-MEL-045:የቅዱስ እስጢፋኖስ 2ኛ መልክዕ በአማርኛ | GZ-MEL-016:መልክዐ ሊቀ ሰማዕታት ቅዱስ እስጢፋኖስ በግእዝ | GZ-MEL-017:መልክዐ ሊቀ ሰማዕታት ቅዱስ እስጢፋኖስ ካልእ በግእዝ | AM-GDL-009:ገድለ ቅዱስ እስጢፋኖስ አማርኛ | GZ-GDL-022:ገድለ ቅዱስ እስጢፋኖስ በግእዝ,AM-MEL-045:የቅዱስ እስጢፋኖስ 2ኛ መልክዕ በአማርኛ | GZ-MEL-016:መልክዐ ሊቀ ሰማዕታት ቅዱስ እስጢፋኖስ በግእዝ | GZ-MEL-017:መልክዐ ሊቀ ሰማዕታት ቅዱስ እስጢፋኖስ ካልእ በግእዝ | AM-GDL-009:ገድለ ቅዱስ እስጢፋኖስ አማርኛ | GZ-GDL-022:ገድለ ቅዱስ እስጢፋኖስ በግእዝ,"1-15, 1-15, 1-15, 1-15, 1-15, 1-17, 1-17, 1-17, 1-17, 1-17"
6-17,167,ቅዱስ ያዕቆብ ሐዋርያ (ወልደ ዘብዴዎስ),ያዕቆብ ሐዋርያ,monthly,WRONG_DATE,,AM-MEL-022:መልክዐ አብርሃም ይሥሐቅ ያዕቆብ በአማርኛ | AM-MEL-033:የሐዋርያው የቅዱስ ታዴዎስ መልክዕ በአማርኛ | AM-MEL-046:የቅዱስ እንድርያስ ሐዋርያ መልክዕ በአማርኛ | GZ-MEL-023:መልክዐ ሐዋርያት በግእዝ | GZ-MEL-124:መልክዐ አብርሃም ይሥሐቅ ወያዕቆብ በግእዝ | GZ-MEL-137:መልክዐ እንድርያስ ሐዋርያ በግእዝ | GZ-GDL-017:ገድለ አቡነ ተክለ ሐዋርያት በግእዝ | GZ-GDL-032:መጽሐፈ ገድለ ቅዱሳን ሐዋርያት በግእዝ | AM-ZNA-003:ዜና ሐዋርያት በአማርኛ,"1-2, 1-4, 1-4, 1-28, 1-28, 2-2, 2-4, 2-4, 2-28, 2-28"
6-17,167,ቅዱስ ኤጲፋንዮስ ዘቆዽሮስ,ኤጲፋንዮስ ዘቆዽሮስ,monthly,NO_BOOK,,,
6-17,167,ቅዱሳን አበው መክሲሞስና ዱማቴዎስ,አበው መክሲሞስና ዱማቴዎስ,monthly,WRONG_DATE,,AM-ZNA-002:ዜና አበው በአማርኛ,"3-4, 5-26"
6-17,167,አባ ገሪማ ዘመደራ,ገሪማ ዘመደራ,monthly,CORRECT,AM-GDL-017:ገድለ አቡነ ገሪማ በአማርኛ,AM-GDL-017:ገድለ አቡነ ገሪማ በአማርኛ,"1-17, 2-17, 3-17, 4-17, 5-17, 6-17, 7-17, 8-17, 9-17, 10-17"
6-17,167,አባ ጰላሞን ፈላሢ,ጰላሞን ፈላሢ,monthly,NO_BOOK,,,
6-17,167,አባ ለትጹን የዋህ,ለትጹን የዋህ,monthly,NO_BOOK,,,
6-18,168,ቅዱስ ያዕቆብ ሐዋርያ (የቅዱስ ዮሴፍ ልጅ ከ፯፪ቱ አርድእት አንዱ),ያዕቆብ ሐዋርያ,annual,WRONG_DATE,,AM-MEL-022:መልክዐ አብርሃም ይሥሐቅ ያዕቆብ በአማርኛ | AM-MEL-033:የሐዋርያው የቅዱስ ታዴዎስ መልክዕ በአማርኛ | AM-MEL-046:የቅዱስ እንድርያስ ሐዋርያ መልክዕ በአማርኛ | GZ-MEL-023:መልክዐ ሐዋርያት በግእዝ | GZ-MEL-124:መልክዐ አብርሃም ይሥሐቅ ወያዕቆብ በግእዝ | GZ-MEL-137:መልክዐ እንድርያስ ሐዋርያ በግእዝ | GZ-GDL-017:ገድለ አቡነ ተክለ ሐዋርያት በግእዝ | GZ-GDL-032:መጽሐፈ ገድለ ቅዱሳን ሐዋርያት በግእዝ | AM-ZNA-003:ዜና ሐዋርያት በአማርኛ,"1-2, 1-4, 1-4, 1-28, 1-28, 2-2, 2-4, 2-4, 2-28, 2-28"
6-18,168,ቅዱስ አባ መላልዮስ ጻድቅ ሊቀ ዻዻሳት,መላልዮስ ጻድቅ ሊቀ ዻዻሳት,annual,NO_BOOK,,,
6-18,168,ቅዱስ ፊልዾስ ሐዋርያ,ፊልዾስ,monthly,NO_BOOK,,,
6-18,168,አቡነ ኤዎስጣቴዎስ ሰባኬ ሃይማኖት,ኤዎስጣቴዎስ ሰባኬ ሃይማኖት,monthly,CORRECT,GZ-MEL-135:መልክዐ ኤዎስጣቴዎስ በግእዝ,AM-MEL-057:የአቡነ ተክለ ሃይማኖት 2ኛ መልክዕ በአማርኛ | AM-MEL-058:የአቡነ ተክለ ሃይማኖት መልክዕ በአማርኛ | GZ-MEL-068:መልክዐ ተክለ ሃይማኖት በግእዝ | GZ-MEL-069:መልክዐ ተክለ ሃይማኖት ካልእ በግእዝ | GZ-MEL-092:መልክዐ አቡነ ተክለ ሃይማኖት በግእዝ | GZ-MEL-135:መልክዐ ኤዎስጣቴዎስ በግእዝ | AM-GDL-004:ገድለ ተክለ ሃይማኖት በአማርኛ,"1-18, 1-24, 1-24, 1-24, 1-24, 1-24, 1-24, 2-18, 2-24, 2-24"
6-18,168,አቡነ አኖሬዎስ ዘደብረ ጽጋጋ,አኖሬዎስ ዘደብረ ጽጋጋ,monthly,NO_BOOK,,,
6-18,168,ማር ያዕቆብ ግብፃዊ,ማር ያዕቆብ ግብፃዊ,monthly,WRONG_DATE,,AM-MEL-022:መልክዐ አብርሃም ይሥሐቅ ያዕቆብ በአማርኛ | GZ-MEL-124:መልክዐ አብርሃም ይሥሐቅ ወያዕቆብ በግእዝ,"1-28, 1-28, 2-28, 2-28, 3-28, 3-28, 4-28, 4-28, 5-28, 5-28"
6-19,169,ታላቁ አባ መርትያኖስ (በዝሙት ላለመሰናከል እግራቸውን በእሳት ያቃጠሉ አባት),ታላቁ አባ መርትያኖስ,annual,NO_BOOK,,,
6-19,169,ቅዱስ ገብርኤል ሊቀ መላእክት,ገብርኤል ሊቀ መላእክት,monthly,CORRECT,AM-MEL-050:የቅዱስ ገብርኤል መልክዕ በአማርኛ | GZ-MEL-013:መልክዐ ሊቀ መላእክት ቅዱስ ገብርኤል በግእዝ | GZ-MEL-014:መልክዐ ሊቀ መላእክት ቅዱስ ገብርኤል ካልዕ (ደቅስዮስ) በግእዝ | AM-DRS-003:ድርሳነ ገብርኤል በአማርኛ | GZ-DRS-010:ድርሳነ ገብርኤል በግእዝ,AM-DIR-001:የሰባቱ ሊቃነ መላእክት ድርሳን በአማርኛ | AM-MEL-038:የቅዱሳን አእላፍ መላእክት 2ኛ መልክዕ በአማርኛ | AM-MEL-050:የቅዱስ ገብርኤል መልክዕ በአማርኛ | GZ-MEL-004:መልክዐ ሊቀ መላእክት ቅዱስ ሚካኤል ሣልስ በግእዝ | GZ-MEL-005:መልክዐ ሊቀ መላእክት ቅዱስ ሚካኤል ካልዕ በግእዝ | GZ-MEL-006:መልክዐ ሊቀ መላእክት ቅዱስ ሩፋኤል በግእዝ | GZ-MEL-007:መልክዐ ሊቀ መላእክት ቅዱስ ራጉኤል በግእዝ | GZ-MEL-008:መልክዐ ሊቀ መላእክት ቅዱስ ሱርያል በግእዝ | GZ-MEL-009:መልክዐ ሊቀ መላእክት ቅዱስ በግእዝ | GZ-MEL-010:መልክዐ ሊቀ መላእክት ቅዱስ አፍኒን በግእዝ | GZ-MEL-011:መልክዐ ሊቀ መላእክት ቅዱስ ዑራኤል በግእዝ | GZ-MEL-012:መልክዐ ሊቀ መላእክት ቅዱስ ዑራኤል ካልእ በግእዝ | GZ-MEL-013:መልክዐ ሊቀ መላእክት ቅዱስ ገብርኤል በግእዝ | GZ-MEL-014:መልክዐ ሊቀ መላእክት ቅዱስ ገብርኤል ካልዕ (ደቅስዮስ) በግእዝ | GZ-MEL-015:መልክዐ ሊቀ መላእክት ቅዱስ ፋኑኤል በግእዝ | GZ-MEL-125:መልክዐ አእላፍ መላእክት በግእዝ | GZ-MEL-126:መልክዐ አእላፍ መላእክት ካልእ በግእዝ | GZ-MEL-165:መልክዐ ሊቀ መላእክት ቅዱስ ሚካኤል ካልዕ በግእ | AM-DRS-003:ድርሳነ ገብርኤል በአማርኛ | GZ-DRS-010:ድርሳነ ገብርኤል በግእዝ,"1-1, 1-3, 1-9, 1-9, 1-9, 1-12, 1-12, 1-12, 1-12, 1-13"
6-19,169,ቅዱስ ኤስድሮስ ሰማዕት,ኤስድሮስ,monthly,NO_BOOK,,,
6-19,169,አቡነ ዓቢየ እግዚእ ጻድቅ,ዓቢየ እግዚእ,monthly,CORRECT,GZ-MEL-145:መልክዐ ዓቢየ እግዚእ በግእዝ,GZ-MEL-145:መልክዐ ዓቢየ እግዚእ በግእዝ,"1-19, 2-19, 3-19, 4-19, 5-19, 6-19, 7-19, 8-19, 9-19, 10-19"
6-19,169,አቡነ ስነ ኢየሱስ,ስነ ኢየሱስ,monthly,WRONG_DATE,,AM-MEL-002:መልክአ ኢየሱስ በአማርኛ | GZ-MEL-130:መልክዐ ኢየሱስ ሞዐ በግእዝ | GZ-MEL-131:መልክዐ ኢየሱስ በግእዝ | GZ-MEL-132:መልክዐ ኢየሱስ ካልዕ በግእዝ | AM-TAM-001:ተአምረ ኢየሱስ በአማርኛ | TI-TAM-001:ተአምረ ኢየሱስ ብትግርኛ | GZ-TAM-002:ተአምረ ኢየሱስ በግእዝ | AM-GDL-026:ገድለ አቡነ ኢየሱስ ሞዐ በአማርኛ,"1-26, 1-26, 1-29, 1-29, 1-29, 1-29, 1-29, 1-29, 2-26, 2-26"
6-19,169,አቡነ ዮሴፍ ብርሃነ ዓለም,ዮሴፍ ብርሃነ ዓለም,monthly,CORRECT,GZ-MEL-111:መልክዐ አቡነ ዮሴፍ በግእዝ | GZ-GDL-029:ገድለ አቡነ ዮሴፍ በግእዝ,AM-MEL-034:የመድኀኔ ዓለም 3ኛ መልክዕ በአማርኛ | AM-MEL-035:የመድኀኔ ዓለም መልክዕ በአማርኛ | GZ-MEL-001:ሐዲስ መልክዐ መድኃኔዓለም በግእዝ | GZ-MEL-027:መልክዐ መድኀኔ ዓለም ሣልስ በግዕዝ | GZ-MEL-028:መልክዐ መድኃኔ ዓለም በግእዝ | GZ-MEL-111:መልክዐ አቡነ ዮሴፍ በግእዝ | GZ-DRS-005:ድርሳነ መድኃኔ ዓለም በግእዝ | AM-DRS-004:ድርሳነ መድኃኔ ዓለም በአማርኛ | GZ-GDL-029:ገድለ አቡነ ዮሴፍ በግእዝ,"1-19, 1-19, 1-27, 1-27, 1-27, 1-27, 1-27, 1-27, 1-27, 2-19"
6-20,170,አቡነ ክፍለ- ማርያም ዘዲባጋ (የተሰወረበት),ክፍለ- ማርያም ዘዲባጋ,annual,NO_BOOK,,,
6-20,170,አቡነ ገብረ-መርዐዊ ዘአግዶ (ኢትዮዽያዊ),ገብረ-መርዐዊ ዘአግዶ,annual,NO_BOOK,,,
6-20,170,ቅዱስ ፊልሞን መዐንዝር (ከአዝማሪነት በክርስቶስ አምኖ ለሰማዕትነት የበቃ ቅዱስ ሰው),ፊልሞን መዐንዝር,annual,NO_BOOK,,,
6-20,170,ቅዱስ አስቃሎን አናጉንስጢስ (ሰማዕት),አስቃሎን አናጉንስጢስ,annual,NO_BOOK,,,
6-20,170,ቅዱስ ዼጥሮስ ሊቀ ዻዻሳት (የታላቁ ሐዋርያዊ አትናቴዎስ ደቀ መዝሙር),ዼጥሮስ ሊቀ ዻዻሳት,annual,NO_BOOK,,,
6-20,170,ቅዱስ ቴዎድሮስ ሊቀ ሠራዊት (ሰማዕት),ቴዎድሮስ ሊቀ ሠራዊት,monthly,CORRECT,GZ-MEL-040:መልክዐ ሰማዕት ቅዱስ ቴዎድሮስ በግእዝ | GZ-GDL-030:ገድለ ቅዱስ ቴዎድሮስ በግእዝ | GZ-GDL-031:ገድለ ሰማዕት ቅዱስ ቴዎድሮስ በግእዝ | AM-GDL-030:ገድለ ሰማዕት ቅዱስ ቴዎድሮስ በአማርኛ,GZ-MEL-040:መልክዐ ሰማዕት ቅዱስ ቴዎድሮስ በግእዝ | GZ-GDL-030:ገድለ ቅዱስ ቴዎድሮስ በግእዝ | GZ-GDL-031:ገድለ ሰማዕት ቅዱስ ቴዎድሮስ በግእዝ | AM-GDL-030:ገድለ ሰማዕት ቅዱስ ቴዎድሮስ በአማርኛ,"1-12, 1-12, 1-12, 1-12, 1-20, 1-20, 1-20, 1-20, 2-12, 2-12"
6-20,170,ቅዱስ ዮሐንስ ሐፂር,ዮሐንስ ሐፂር,monthly,WRONG_DATE,,AM-MEL-016:መልክዐ ቅዱስ ዮሐንስ ወንጌላዊ በአማርኛ | AM-MEL-020:መልክዐ አቡነ ዕጨጌ ዮሐንስ በአማርኛ | AM-MEL-021:መልክዐ አቡነ ዮሐንስ ጻድቅ በአማርኛ | AM-MEL-047:የቅዱስ ዮሐንስ 2ኛ መልክዕ በአማርኛ | AM-MEL-048:የቅዱስ ዮሐንስ መጥምቅ መልክዕ በአማርኛ | GZ-MEL-060:መልክዐ ቅዱስ ዮሐንስ መጥምቅ በግእዝ | GZ-MEL-061:መልክዐ ቅዱስ ዮሐንስ ካልእ በግእዝ | GZ-MEL-062:መልክዐ ቅዱስ ዮሐንስ ወንጌላዊ በግእዝ | GZ-MEL-104:መልክዐ አቡነ ዕጨጌ ዮሐንስ በግእዝ | GZ-MEL-109:መልክዐ አቡነ ዮሐንስ ከማ በግእዝ | GZ-MEL-110:መልክዐ አቡነ ዮሐንስ ዘድብረ ዳጋ በግእዝ | GZ-MEL-149:መልክዐ ዮሐንስ ወልደ ነጎድጓድ በግእዝ | GZ-MEL-150:መልክዐ ዮሐንስ ፍቁረ እግዚእ በግእዝ | AM-GDL-013:የቅዱስ ዮሐንስ ገድል በአማርኛ | GZ-GDL-018:ገድለ አቡነ ዮሐንስ በግእዝ | AM-GDL-027:ገድለ አቡነ እጨጌ ዮሐንስ ዘጸገሮ በአማርኛ,"1-1, 1-1, 1-2, 1-2, 1-4, 1-4, 1-4, 1-4, 1-4, 1-4"
